Migration ID,Migration Technique,Workload,Available Network Bandwidth (mbps),Page Dirty Rate (4KB pages per second),VM_SIZE (MB),Page transfer rate (MB/s),Total Migration Time (ms),Downtime (ms),Total Transferred Data (KB)
1472102697,original,bzip,937,121,1233.57421875,122,11115,152,1272543
1472102770,xbzrle,mem,838,97,1350.95703125,100,13608,141,1393429
1472102847,compress,bzip,249,67,1233.57421875,105,19819,48,602657
1472102929,x-postcopy-ram,mem,721,126,737.4609375,86,8670,2,763246
1472103001,xbzrle,mem,772,110,737.46484375,92,8109,105,764571
1472103071,x-postcopy-ram,mem,932,98,737.46484375,150,6702,3,763250
1472103141,original,dacapo,682,68,347.37109375,81,4392,89,366039
1472103208,x-postcopy-ram,mem,935,193,737.4765625,115,6683,2,763262
1472103277,original,bzip,553,100,1233.58984375,66,18832,18,1272597
1472103359,xbzrle,mem,938,62,1350.390625,136,12153,132,1392022
1472103433,original,mem,579,65,767.34765625,69,11259,55,796842
1472103507,x-postcopy-ram,memcached,903,333,380.09765625,109,3604,3,397395
1472103574,xbzrle,mem,939,95,1762.02734375,149,15806,139,1813416
1472103653,x-postcopy-ram,mem,682,97,1370.9140625,81,16942,3,1411745
1472103733,xbzrle,mem,938,73,1350.4296875,123,12162,156,1392957
1472103807,x-postcopy-ram,mem,939,98,1642.5,134,14733,2,1689781
1472103885,original,dacapo,934,99,652.71484375,124,5945,167,677767
1472103954,xbzrle,mem,806,65,1350.43359375,96,14166,103,1393801
1472104030,original,dacapo,462,104,746.57421875,55,13747,7,775466
1472104107,xbzrle,mem,847,65,1762.11328125,101,17537,119,1813572
1472104189,x-postcopy-ram,mem,675,94,1196.98828125,80,14971,3,1233688
1472104266,xbzrle,memcached,445,124,379.625,53,7336,12,398677
1472104335,auto-converge,mem,896,99,1371,107,12920,143,1413992
1472104411,xbzrle,mem,486,63,1642.58984375,58,28457,22,1691310
1472104502,original,mem,938,108,1371,125,12333,151,1413113
1472104577,x-postcopy-ram,mem,839,75,1762.17578125,100,17678,2,1812299
1472104658,auto-converge,mem,938,77,1197.0078125,147,10795,133,1235932
1472104732,x-postcopy-ram,mem,657,105,1351.2109375,78,17339,1,1391574
1472104812,x-postcopy-ram,mem,939,97,1642.61328125,142,14733,3,1689897
1472104889,auto-converge,dacapo,707,98,652.70703125,84,7849,91,677788
1472104960,x-postcopy-ram,dacapo,931,52,652.70703125,113,5948,2,676479
1472105029,xbzrle,mem,722,61,1642.62109375,86,19204,95,1692900
1472105111,x-postcopy-ram,mem,422,109,767.47265625,50,15413,3,793970
1472105188,xbzrle,mem,714,194,1642.65234375,85,19405,42,1691294
1472105270,original,mem,478,238,1197.05078125,57,21150,21,1235189
1472105354,xbzrle,mem,863,57,767.49609375,103,7549,136,795452
1472105424,x-postcopy-ram,mem,665,110,1642.66796875,79,20789,3,1689954
1472105508,compress,mem,246,50,1197.046875,69,27150,31,817524
1472105598,auto-converge,dacapo,421,92,746.609375,50,15065,23,774603
1472105675,original,memcached,513,104,379.6171875,61,6356,24,398646
1472105744,x-postcopy-ram,mem,930,118,586.12109375,135,5353,4,608311
1472105812,auto-converge,dacapo,772,66,652.6953125,92,7198,93,678535
1472105881,compress,bzip,193,64,1233.7265625,89,25503,51,602447
1472105970,compress,dacapo,217,97,347.4453125,141,4972,31,131804
1472106038,xbzrle,mem,747,98,1197.0625,89,13542,74,1235398
1472106114,xbzrle,mem,680,96,1762.17578125,81,21825,63,1813725
1472106200,original,mem,546,56,1077.41015625,65,16687,27,1113253
1472106281,x-postcopy-ram,mem,607,105,1351.25390625,72,18752,2,1391618
1472106362,original,memcached,531,133,380.10546875,63,6168,9,399956
1472106431,compress,mem,252,109,1371.03125,133,32254,51,993975
1472106526,x-postcopy-ram,mem,824,99,737.65234375,98,7586,6,763442
1472106596,original,mem,939,96,1350.55078125,114,12139,148,1392174
1472106671,auto-converge,mem,773,98,1351.2734375,92,14767,105,1393412
1472106749,auto-converge,dacapo,780,96,746.609375,93,8122,115,773908
1472106819,original,mem,937,108,1077.421875,123,9721,155,1112558
1472107897,auto-converge,memcached,851,124,389.703125,102,3933,123,408810
1472107965,xbzrle,dacapo,563,116,754.91796875,67,11388,24,782704
1472108039,original,bzip,731,83,1451.87890625,87,16849,88,1504587
1472108119,xbzrle,mem,822,123,1648.23828125,98,16900,133,1697571
1472108199,x-postcopy-ram,mem,707,97,1192.87109375,84,14240,4,1229473
1472108276,compress,mem,210,67,585.2734375,66,12629,29,324901
1472108351,x-postcopy-ram,memcached,925,121,383.421875,150,3546,3,400798
1472108418,x-postcopy-ram,mem,936,92,1081.04296875,117,9752,4,1114996
1472108492,compress,mem,219,243,1761.68359375,144,16450,27,440099
1472108571,compress,mem,218,53,1081.05859375,99,11098,41,295264
1472108646,auto-converge,mem,938,92,1081.0703125,132,9750,124,1116269
1472108720,auto-converge,mem,888,93,1351.1015625,106,12850,137,1393192
1472108795,original,mem,537,54,1351.1015625,64,21243,36,1392884
1472108880,x-postcopy-ram,dacapo,917,54,667.109375,110,6173,4,691223
1472108949,x-postcopy-ram,bzip,939,74,1451.890625,134,13038,3,1494644
1472109024,xbzrle,mem,698,100,767.1953125,83,9329,69,795068
1472109096,original,mem,939,97,1648.328125,141,14792,143,1697036
1472109173,xbzrle,mem,715,129,737.23046875,85,8754,96,764632
1472109246,x-postcopy-ram,mem,910,97,767.23046875,109,7143,3,793722
1472109315,xbzrle,mem,937,99,1081.15625,149,9761,147,1116847
1472109389,x-postcopy-ram,dacapo,691,186,343.421875,81,4261,2,359836
1472109455,xbzrle,dacapo,936,100,667.125,123,6064,153,692857
1472109523,x-postcopy-ram,mem,937,52,1192.93359375,134,10739,3,1229536
1472109597,xbzrle,mem,495,62,737.2890625,59,12663,13,765547
1472109673,xbzrle,bzip,805,73,1451.9609375,96,15225,109,1496483
1472109750,original,mem,463,108,585.4921875,55,10773,19,609085
1472109824,xbzrle,mem,847,99,767.31640625,101,7691,128,795737
1472109895,x-postcopy-ram,dacapo,677,97,754.9140625,80,9452,3,781114
1472109966,xbzrle,mem,444,100,1371.2109375,53,26060,17,1414545
1472110055,auto-converge,mem,894,99,737.32421875,107,7003,140,764720
1472110124,xbzrle,mem,487,62,1081.22265625,58,18765,20,1116590
1472110207,auto-converge,mem,428,96,1081.22265625,51,21374,35,1118131
1472110292,x-postcopy-ram,mem,839,250,1369.09375,100,13756,2,1409881
1472110368,auto-converge,mem,934,96,737.33203125,147,6705,122,764407
1472110438,x-postcopy-ram,mem,657,97,1648.55859375,78,21146,2,1695988
1472110521,xbzrle,mem,939,96,1648.55859375,143,14812,161,1698593
1472110600,auto-converge,mem,933,69,585.55859375,132,5346,152,608992
1472110668,x-postcopy-ram,mem,931,54,585.55859375,113,5347,3,607735
1472110735,xbzrle,mem,722,98,1761.9921875,86,20657,92,1821889
1472110821,x-postcopy-ram,mem,419,106,1081.2265625,50,21754,2,1115176
1472110906,auto-converge,bzip,939,53,1452.05859375,131,13050,143,1496450
1472110982,original,memcached,572,168,389.6796875,68,5857,54,408915
1472111051,compress,mem,170,67,1648.6015625,98,28512,61,592485
1472111143,x-postcopy-ram,mem,864,95,1371.26171875,103,13383,3,1412100
1472111219,xbzrle,mem,936,51,1081.2578125,147,9771,153,1116473
1472111292,auto-converge,mem,419,74,1193.1171875,50,24041,26,1231804
1472111379,original,memcached,512,206,389.6796875,61,6542,33,408927
1472111449,x-postcopy-ram,mem,938,95,1351.4140625,135,12147,2,1391773
1472111524,auto-converge,mem,771,99,1648.6171875,92,18017,98,1697377
1472111604,compress,mem,208,63,1081.2578125,89,11624,45,295257
1472111680,compress,mem,392,66,1371.26171875,141,24687,35,1182591
1472111768,xbzrle,mem,747,66,1762.01953125,89,19870,101,1814010
1472111852,xbzrle,mem,679,204,1351.421875,81,16801,76,1394042
1472111931,original,mem,545,51,1193.1171875,65,18478,22,1231151
1472112013,x-postcopy-ram,mem,607,106,1081.2578125,72,15027,3,1115209
1472112091,original,dacapo,530,215,667.15234375,63,10690,33,692689
1472112165,original,mem,938,55,1371.26171875,142,12348,168,1414505
1472112239,original,mem,940,103,1648.6640625,140,14801,159,1698347
1472112316,x-postcopy-ram,memcached,597,161,383.4140625,70,5497,4,400790
1472112385,auto-converge,mem,537,56,1648.6875,64,25874,26,1697606
1472112473,auto-converge,mem,780,63,1648.6875,93,17814,98,1697445
1472112554,x-postcopy-ram,mem,933,97,767.3984375,132,6964,4,793894
1472112624,x-postcopy-ram,mem,938,98,1371.26171875,145,12323,3,1412100
1472112698,compress,mem,209,120,585.61328125,97,12701,46,325289
1472112774,xbzrle,mem,934,54,767.39453125,139,6974,157,795147
1472112843,original,dacapo,936,95,754.9609375,137,6849,135,782454
1472112913,xbzrle,mem,847,97,737.40234375,101,7390,129,764455
1472112983,auto-converge,mem,478,62,1369.2734375,57,24165,28,1412293
1472113069,original,mem,528,132,1369.26171875,63,21871,6,1411781
1472113154,compress,memcached,198,130,383.40625,144,4807,31,116139
1472113222,compress,mem,283,55,1351.48828125,57,29022,45,1003123
1472113314,xbzrle,mem,939,65,1648.75390625,132,14799,117,1697488
1472113391,x-postcopy-ram,memcached,755,105,383.4140625,89,4345,2,400790
1472113458,xbzrle,dacapo,933,104,667.17578125,116,6084,138,693050
1472113526,x-postcopy-ram,mem,933,64,737.41015625,141,6698,3,763194
1472113595,auto-converge,mem,814,104,1762.05078125,97,18237,75,1813529
1472113677,compress,mem,403,95,737.41015625,140,11979,32,589770
1472113751,x-postcopy-ram,dacapo,576,63,754.95703125,68,11106,3,781158
1472113824,x-postcopy-ram,mem,590,52,1351.515625,70,19306,2,1391886
1472113905,original,mem,938,63,1081.28515625,126,9751,167,1116854
1472113979,compress,mem,246,98,1193.125,85,27107,44,815484
1472114068,xbzrle,mem,892,53,737.41015625,107,7016,144,764450
1472114138,auto-converge,mem,937,54,1081.29296875,127,9753,127,1116505
1472114211,auto-converge,dacapo,930,98,343.54296875,130,3181,147,361272
1472114277,original,mem,614,95,737.41015625,73,10198,40,764595
1472114350,xbzrle,mem,472,71,585.60546875,56,10587,32,609919
1472114423,x-postcopy-ram,mem,541,98,737.40234375,64,11552,2,763187
1472114498,original,dacapo,897,154,343.5625,108,3298,139,361264
1472114564,xbzrle,dacapo,937,93,754.94921875,119,6840,159,782446
1472114633,x-postcopy-ram,bzip,939,72,1452.13671875,129,13038,2,1494896
1472114708,original,mem,872,99,1648.78125,104,15951,137,1697974
1472114787,x-postcopy-ram,dacapo,922,300,343.578125,114,3198,3,360008
1472114852,original,dacapo,935,244,754.96484375,141,6850,161,782430
1472114923,auto-converge,dacapo,933,129,667.17578125,147,6077,125,692568
1472114992,compress,mem,218,53,1762.05859375,114,16507,28,440043
1472115072,compress,mem,219,64,1762.05859375,69,16457,54,440594
1472115152,auto-converge,mem,938,202,1351.53125,121,12159,156,1393186
1472115226,auto-converge,mem,537,97,1648.7890625,64,25873,24,1698007
1472115314,x-postcopy-ram,mem,937,73,1351.53125,121,12160,4,1391901
1472115697,compress,mem,350,127,1377.02734375,53,27691,30,1184043
1472115869,x-postcopy-ram,dacapo,457,89,653.57421875,54,12136,3,677367
1472115943,compress,memcached,199,147,383.765625,54,4738,31,115463
1472116011,xbzrle,bzip,919,84,1180.6953125,110,10921,148,1226034
1472116084,auto-converge,mem,797,120,1078.34375,95,11448,84,1114333
1472116159,compress,mem,227,97,1648.2265625,73,21653,35,600907
1472116243,auto-converge,memcached,590,331,383.765625,70,5588,29,402788
1472116312,xbzrle,dacapo,856,105,653.58203125,102,6490,132,678647
1472116381,original,mem,937,51,1078.34375,122,9737,168,1114124
1472116455,compress,mem,406,54,737.234375,144,11921,40,590935
1472116529,compress,mem,226,109,1648.2421875,99,21725,27,600712
1472116613,auto-converge,dacapo,934,94,653.61328125,132,5954,165,679201
1472116682,auto-converge,dacapo,887,98,738.22265625,106,7069,100,765294
1472116752,original,memcached,682,84,389.6640625,81,4903,45,408441
1472116819,x-postcopy-ram,mem,920,61,1078.40625,110,9904,2,1112289
1472116893,xbzrle,mem,697,102,1194.88671875,83,14490,82,1232849
1472116970,original,mem,939,107,1352.66015625,141,12165,144,1394321
1472117045,xbzrle,mem,715,53,769.37109375,85,9141,81,797817
1472117116,x-postcopy-ram,mem,912,109,1194.890625,109,11060,3,1231540
1472117190,xbzrle,dacapo,922,111,346.84375,149,3243,140,364969
1472117255,x-postcopy-ram,mem,684,54,737.25,81,9130,3,763030
1472117327,xbzrle,mem,938,76,1352.70703125,123,12172,123,1394369
1472117401,x-postcopy-ram,mem,938,56,1366.46484375,134,12283,2,1407189
1472117476,original,dacapo,934,108,653.6015625,124,5949,157,678679
1472117545,xbzrle,mem,805,55,769.41796875,96,8120,108,798343
1472117615,original,dacapo,462,66,738.26953125,55,13565,22,765483
1472117691,xbzrle,memcached,844,223,389.6640625,101,3966,104,408766
1472117758,x-postcopy-ram,mem,673,79,1766.32421875,80,22085,3,1816547
1472117844,xbzrle,memcached,447,110,383.71875,53,7372,27,402788
1472117913,auto-converge,mem,895,59,769.42578125,107,7295,131,797279
1472117983,xbzrle,mem,487,100,1766.34765625,58,30572,22,1818003
1472118078,auto-converge,mem,428,65,1766.3515625,51,34781,23,1818590
1472118177,xbzrle,mem,939,66,1766.3515625,131,15852,149,1817855
1472118256,original,mem,798,110,769.453125,95,8182,124,797768
1472118327,x-postcopy-ram,mem,656,110,1648.42578125,78,21150,2,1695848
1472118410,auto-converge,dacapo,708,294,346.90234375,84,4217,60,364820
1472118477,x-postcopy-ram,dacapo,935,72,738.26953125,113,6693,2,764074
1472118547,xbzrle,memcached,726,341,383.71875,86,4544,89,402660
1472118614,x-postcopy-ram,mem,422,98,769.48828125,50,15425,2,796038
1472118692,xbzrle,memcached,716,346,383.71875,85,4608,52,402736
1472118759,original,dacapo,479,94,738.26953125,57,13078,24,765479
1472118835,xbzrle,mem,863,96,1377.0234375,103,13464,96,1419276
1472118911,x-postcopy-ram,mem,665,66,1352.78515625,79,17138,2,1393186
1472118991,compress,mem,243,97,1195.046875,99,27552,59,818886
1472119081,xbzrle,mem,690,56,585.78125,82,7233,76,609445
1472119151,compress,mem,218,66,1078.6171875,59,11073,46,294848
1472119225,original,mem,938,97,1366.58203125,121,12293,155,1408931
1472119299,auto-converge,dacapo,926,163,346.90234375,150,3226,131,364619
1472119365,xbzrle,mem,927,65,1195.1171875,111,10888,171,1233049
1472119438,x-postcopy-ram,dacapo,931,98,653.6015625,133,5955,2,677395
1472119507,compress,bzip,248,66,1180.9375,141,18936,36,574451
1472119589,xbzrle,mem,747,94,1377.0234375,89,15551,82,1419328
1472119667,xbzrle,bzip,680,64,1180.94921875,81,14661,90,1218585
1472119745,original,mem,545,95,1377.03515625,65,21341,21,1420019
1472119828,xbzrle,bzip,521,77,1180.94921875,62,19168,24,1219195
1472119910,x-postcopy-ram,mem,915,105,585.82421875,110,5439,3,608007
1472119979,original,mem,939,96,1377.0390625,142,12380,165,1419360
1472120054,original,dacapo,923,153,346.92578125,140,3236,139,364683
1472120119,x-postcopy-ram,dacapo,602,164,346.92578125,70,4943,4,363435
1472120187,auto-converge,mem,537,74,769.59765625,64,12157,8,798222
1472120262,auto-converge,dacapo,782,96,346.92578125,93,3821,118,364740
1472120329,original,dacapo,935,68,738.29296875,123,6706,167,765374
1472120399,x-postcopy-ram,mem,936,94,1377.03125,115,12403,3,1418007
1472120474,auto-converge,mem,939,74,1377.03125,139,12381,128,1419769
1472120549,xbzrle,bzip,520,101,1180.96875,62,19172,25,1218726
1472120631,xbzrle,bzip,846,94,1180.9609375,101,11795,126,1219375
1472122557,auto-converge,parsec,546,4905,2035.0859375,65,36274,149,2420003
1472122656,original,mem,939,97,1764.09765625,121,15829,157,1815527
1472122746,auto-converge,memcached,854,129,379.12890625,102,3819,110,398258
1472122900,original,dacapo,736,94,345.0390625,87,4039,84,362784
1472122968,xbzrle,bzip,823,4821,2038.109375,98,24391,230,2450299
1472123063,x-postcopy-ram,bzip,708,95,1229.17578125,84,14652,2,1266640
1472123282,x-postcopy-ram,mem,936,95,1764.15625,150,15867,2,1814326
1472123376,x-postcopy-ram,mem,934,96,1079.28125,117,9761,1,1113185
1472123451,compress,memcached,190,98,379.12890625,144,5035,34,117002
1472127988,original,bzip,939,99,1300.28125,150,11693,133,1340831
1472128071,original,dacapo,928,144,343.4375,150,3189,167,361261
1472128141,original,mem,939,121,1078.96875,150,9718,150,1114294
1472128213,original,mem,940,96,1765.875,150,15828,159,1817981
1472128290,original,dacapo,933,81,658.37109375,150,6000,152,683642
1472128711,original,bzip,479,294,1319.25,57,23260,29,1361599
1472128801,original,dacapo,744,109,341.19921875,88,3949,94,358974
1472128872,original,mem,939,126,1076.8671875,132,9703,139,1112135
1472128944,original,mem,486,81,1764.20703125,58,30578,11,1815876
1472129037,original,bzip,939,127,1302.69921875,118,11709,137,1343331
1472130195,original,bzip,478,83,1309.23046875,57,23140,19,1351173
1472130285,original,mem,739,84,1748.87890625,88,19949,86,1800128
1472130370,original,mem,939,91,1079.109375,132,9720,152,1114394
1472130975,original,bzip,480,84,1307.765625,57,23147,89,1356580
1472131478,original,bzip,478,142,1321.24609375,57,23476,56,1372328
1472131938,original,bzip,479,80,1302.484375,57,22981,21,1343641
1472132441,original,bzip,478,309,1285.51171875,57,22684,17,1325867
1472132900,original,bzip,478,88,1313.50390625,57,23175,22,1354926
1472132996,original,dacapo,742,147,343.83203125,88,3994,92,361673
1472133475,original,bzip,479,154,1318.625,57,23275,32,1361586
1472133571,original,dacapo,743,253,345.67578125,88,4008,55,363548
1472133642,original,mem,938,121,1076.671875,132,9709,160,1112597
1472133714,original,parsec,487,124,2034.1328125,58,35196,26,2093180
1472133810,original,dacapo,932,116,656.30078125,118,5988,133,681543
1472133877,original,mem,571,183,989.375,68,14666,11,1022730
1472134302,auto-converge,bzip,478,100,1306.828125,57,23061,22,1348136
1472134400,auto-converge,dacapo,741,117,342.8125,88,3985,81,360553
1472134471,auto-converge,mem,939,115,1079.0703125,132,9723,163,1114976
1472134543,auto-converge,mem,486,84,1763.4921875,58,30556,6,1815594
1472134636,auto-converge,dacapo,936,77,654.37109375,118,5944,155,679547
1472134703,auto-converge,mem,572,82,987.4140625,68,14611,47,1021116
1472135129,xbzrle,bzip,478,143,1286.51953125,57,22742,27,1328136
1472135217,xbzrle,dacapo,740,116,342.27734375,88,3984,80,360190
1472135293,xbzrle,mem,937,115,1079.0859375,132,9750,128,1115462
1472135365,xbzrle,mem,486,114,1768.05859375,58,30649,17,1819907
1472135458,xbzrle,dacapo,933,79,660.734375,118,6025,121,686082
1472135525,xbzrle,mem,571,86,979.2578125,68,14513,49,1012999
1472135950,compress,bzip,193,120,1310.65625,57,27424,53,646555
1472136045,compress,dacapo,214,87,344.48828125,88,5015,30,130937
1472136117,compress,mem,210,111,1081.17578125,132,11474,34,294846
1472136189,compress,mem,215,93,1763.9296875,58,16805,43,442044
1472136267,compress,dacapo,253,118,655.65625,118,9269,30,286749
1472136337,compress,mem,257,92,990.3203125,68,21793,47,684380
1472136771,x-postcopy-ram,bzip,480,87,1294.79296875,57,22746,1,1333815
1472136875,x-postcopy-ram,dacapo,749,85,343.375,88,3934,2,359800
1472136939,x-postcopy-ram,mem,939,88,1077.0703125,132,9689,2,1110925
1472137011,x-postcopy-ram,mem,488,117,1765.8046875,58,30472,2,1816014
